survival_prob,ci_lower,ci_upper,Group,GraftTime
0.9567009045813419,0.9534642096702929,0.9597172610401393,Nationwide,86.0
0.9562705674568034,0.9530191450605456,0.9593017999439657,Nationwide,87.0
0.9560861254031594,0.9528284159230083,0.9591237086077415,Nationwide,88.0
0.9557172412958724,0.9524470032068194,0.9587674804316905,Nationwide,89.0
0.9555327992422292,0.9522563194468813,0.9585893437727273,Nationwide,90.0
0.9552253364713813,0.9519384826388695,0.9582923609406581,Nationwide,91.0
0.9551023513630417,0.9518113594585624,0.9581735562798847,Nationwide,92.0
0.9548563653089921,0.9515571157469684,0.9579359125843828,Nationwide,93.0
0.9545488629370646,0.9512393264417847,0.957638802976363,Nationwide,94.0
0.954364361513909,0.9510486722238952,0.9574605178722901,Nationwide,95.0
0.9540568591419806,0.9507309472003156,0.9571633440684955,Nationwide,96.0
0.9538108572444394,0.9504767957666429,0.9569255764780165,Nationwide,97.0
0.9535648553468967,0.9502226695325718,0.9566877837209512,Nationwide,98.0
0.9531343520261985,0.9497780086874882,0.9562715864095571,Nationwide,99.0
0.952949850603042,0.9495874629507022,0.9560931929663052,Nationwide,100.0
0.9527038487055,0.9493334234301963,0.9558553136075162,Nationwide,101.0
0.952396326481903,0.9490158870025556,0.9555579116869316,Nationwide,102.0
0.951965795368867,0.9485713993029683,0.955141485780818,Nationwide,103.0
0.9517197775899883,0.948317439165268,0.9549034953287423,Nationwide,104.0
0.9513507509216712,0.9479365432715491,0.9545464653940193,Nationwide,105.0
0.9510432286980732,0.9476191702811476,0.9542489002447003,Nationwide,106.0
0.9506126975850367,0.9471749089151666,0.9538322482908476,Nationwide,107.0
0.9504896886955976,0.9470479900211958,0.9537131919665602,Nationwide,108.0
0.9501821664720005,0.9467307177108627,0.953415526261835,Nationwide,109.0
0.949751635358963,0.9462865958063049,0.9529987350175725,Nationwide,110.0
0.9495671220248053,0.9460962788517228,0.9528200892194729,Nationwide,111.0
0.9491980953564869,0.9457156824016029,0.9524627602091108,Nationwide,112.0
0.9488905731328906,0.9453985565397128,0.952164948232295,Nationwide,113.0
0.9485830110386566,0.9450814221803272,0.9518670648874965,Nationwide,114.0
0.9483369613632676,0.9448277390581117,0.951628733876556,Nationwide,115.0
0.9479678868501862,0.9444472546408682,0.9512711971435893,Nationwide,116.0
0.9478448620124926,0.9443204371672022,0.9511520075802227,Nationwide,117.0
0.9474142750805635,0.9438766176539789,0.9507348025143523,Nationwide,118.0
0.947045200567482,0.9434962520610509,0.9503771471010616,Nationwide,119.0
0.9466146136355543,0.9430525512032696,0.9499598235219443,Nationwide,120.0
0.9461225142847778,0.9425455414240057,0.949482805464109,Nationwide,121.0
0.9459379770282376,0.942355433702826,0.9493039027708897,Nationwide,122.0
0.9456919273528499,0.942101974370484,0.9490653482378488,Nationwide,123.0
0.9455073900963084,0.9419118930224717,0.9488864192020314,Nationwide,124.0
0.9452613404209212,0.9416584686574697,0.9486478297419867,Nationwide,125.0
0.9448922418889331,0.9412783436120492,0.9482898859628284,Nationwide,126.0
0.9446461762009417,0.9410249514717411,0.9480512322487935,Nationwide,127.0
0.9441540127747202,0.9405181914334847,0.9475738364251525,Nationwide,128.0
0.943907931061611,0.9402648403706922,0.9473351095912714,Nationwide,129.0
0.9437848902050565,0.9401381720259453,0.9472157389961339,Nationwide,130.0
0.9434157676353908,0.9397581955609597,0.9468575986748811,Nationwide,131.0
0.9431696859222813,0.9395049015791627,0.9466188148267187,Nationwide,132.0
0.9426774903914668,0.9389983357162797,0.9461411607683236,Nationwide,133.0
0.9424929170674122,0.9388083927186243,0.9459620213181379,Nationwide,134.0
0.9422468193020048,0.9385551515571882,0.9457231525680533,Nationwide,135.0
0.9418776726538939,0.938175324237283,0.9453648150607676,Nationwide,136.0
0.9417546076937255,0.9380487071531092,0.9452453450005566,Nationwide,138.0
0.9413853645619114,0.9376688317838396,0.9448868622954021,Nationwide,139.0
0.9410776418355233,0.9373522785681949,0.9445880768508502,Nationwide,140.0
0.9408930081996916,0.9371623600692768,0.9444087921710663,Nationwide,141.0
0.940400651837473,0.9366559595999029,0.9439306508934846,Nationwide,142.0
0.9402160182016417,0.9364660776223357,0.9437513297392387,Nationwide,143.0
0.9400313724792927,0.9362761926594108,0.9435719873679328,Nationwide,144.0
0.9398467267569438,0.936086317515794,0.9433926351900755,Nationwide,145.0
0.9396620810345939,0.9358964521490919,0.9432132732479549,Nationwide,146.0
0.9396005324604785,0.935833165858893,0.9431534837713428,Nationwide,147.0
0.9392312410157792,0.9354534707457339,0.9427947243127002,Nationwide,148.0
0.9391081438675472,0.9353269142913652,0.9426751292541261,Nationwide,149.0
0.9389850386510735,0.9352003535387684,0.9425555223352985,Nationwide,150.0
0.9388619253642435,0.9350737884752952,0.942435903564795,Nationwide,151.0
0.9384925370657388,0.9346940672996759,0.9420769762330221,Nationwide,152.0
0.9378152363238588,0.9339979158078716,0.9414187609120579,Nationwide,153.0
0.9376920583851545,0.9338713220293333,0.9412990413925227,Nationwide,154.0
0.9371992495251443,0.9333648852246468,0.9408200305384634,Nationwide,155.0
0.9368912034925638,0.9330483526534702,0.9405205772543384,Nationwide,156.0
0.9366447504599481,0.9327951277670034,0.9402809810213301,Nationwide,157.0
0.9365215239436396,0.9326685214162495,0.9401611768226894,Nationwide,158.0
0.9359667491318522,0.932098571797128,0.9396217672532063,Nationwide,159.0
0.9356584799963771,0.9317819036447198,0.9393220028027,Nationwide,160.0
0.9354734697511894,0.9315918630027676,0.9391420862225139,Nationwide,161.0
0.9353501133234511,0.9314651569615365,0.9390221215454446,Nationwide,162.0
0.9352267243499901,0.9313384203753544,0.9389021222265186,Nationwide,163.0
0.934918170498342,0.9310215098814163,0.9386020299021522,Nationwide,164.0
0.934547808090907,0.9306411460830667,0.9382417945155797,Nationwide,165.0
0.9344243213297947,0.9305143313987163,0.938121677470856,Nationwide,166.0
0.9344243213297947,0.9305143313987163,0.938121677470856,Nationwide,167.0
0.9341153390133712,0.9301970304534178,0.9378211174776254,Nationwide,168.0
0.9337443884518458,0.9298161193691201,0.9374602514304968,Nationwide,169.0
0.9334350786637005,0.929498524770544,0.9371593292897393,Nationwide,170.0
0.9333112973245329,0.9293714328390955,0.9370388995221794,Nationwide,171.0
0.9331255760528449,0.9291807499646478,0.9368582011954663,Nationwide,172.0
0.933063627863502,0.9291171473859046,0.9367979277227277,Nationwide,173.0
0.9327536399472691,0.9287988872627234,0.9364963129448076,Nationwide,174.0
0.9326295705618014,0.928671511307078,0.93637559030214,Nationwide,175.0
0.9326295705618014,0.928671511307078,0.93637559030214,Nationwide,176.0
0.9322563445614436,0.9282883282655445,0.9360124388369863,Nationwide,177.0
0.9320693822622468,0.9280963797332615,0.9358305205164953,Nationwide,178.0
0.9319443561881676,0.9279680114944429,0.9357088739474798,Nationwide,179.0
0.9317562492737788,0.9277748648637222,0.9355258610567098,Nationwide,180.0
0.9314411687079478,0.9274513109221274,0.9352193396773157,Nationwide,181.0
0.9310607039375594,0.9270605694754791,0.9348492475157041,Nationwide,182.0
0.9308687590425749,0.9268633969125084,0.9346625730148089,Nationwide,183.0
0.930483996535393,0.9264681547480828,0.9342883733202172,Nationwide,184.0
0.930226832437683,0.9262039856886591,0.9340382679061979,Nationwide,185.0
0.9299693836499058,0.9259395316868252,0.9337878774637794,Nationwide,186.0
0.9298405611836846,0.9258072070440521,0.933662583548121,Nationwide,187.0
0.9295826124878855,0.9255422483611021,0.933411696866181,Nationwide,188.0
0.9293890301029443,0.9253434123123507,0.9332234069991622,Nationwide,189.0
0.9293244622948227,0.9252770929646977,0.9331606035956368,Nationwide,190.0
0.9290014661658454,0.924945345523703,0.9328464229228561,Nationwide,191.0
0.9287428894582624,0.9246797759217297,0.9325948902377184,Nationwide,192.0
0.9286782272783936,0.9246133670654371,0.9325319875125797,Nationwide,193.0
0.928419380305422,0.9243475319792588,0.9322801793554629,Nationwide,194.0
0.9281604069775824,0.9240815797326818,0.9320282355954017,Nationwide,195.0
0.9278365773749805,0.9237490432166141,0.9317131763460691,Nationwide,196.0
0.9275125442055412,0.9234163169628111,0.9313978996007942,Nationwide,197.0
0.9273180291665611,0.9232165928308809,0.9312086316198213,Nationwide,198.0
0.9271233644063982,0.9230167193571839,0.9310192132677777,Nationwide,199.0
0.9267338713251467,0.9226168269612234,0.9306401949673129,Nationwide,200.0
0.9266039583972259,0.9224834509519385,0.9305137701963185,Nationwide,201.0
0.9262141102974871,0.9220832317085572,0.9301343686486974,Nationwide,202.0
0.9260841153346386,0.9219497851644366,0.9300078504356434,Nationwide,203.0
0.925693993542037,0.9215493249312717,0.9296281426860494,Nationwide,204.0
0.925498877826403,0.9213490504336295,0.9294382236751448,Nationwide,205.0
0.925043575827332,0.9208817446345398,0.9289950146050894,Nationwide,206.0
0.9247832751376865,0.9206145991401321,0.9287416097275729,Nationwide,207.0
0.9245879259033946,0.9204141195229867,0.9285514289815884,Nationwide,208.0
0.9243273868612236,0.9201467496076028,0.9282977716948325,Nationwide,209.0
0.9238058309933376,0.919611551657034,0.9277899592626124,Nationwide,210.0
0.9236101370593608,0.9194107517970616,0.9275994092818224,Nationwide,211.0
0.9233489166288841,0.9191427200542472,0.9273450502918112,Nationwide,212.0
0.9232182232224261,0.9190086220561169,0.9272177864240863,Nationwide,213.0
0.9230874928028246,0.918874488826519,0.9270904837384156,Nationwide,214.0
0.9226298066964617,0.9184049162501257,0.9266447716291946,Nationwide,215.0
0.9221720881530963,0.9179353571355313,0.9261989821263696,Nationwide,216.0
0.9219758674094661,0.9177340731743954,0.9260078626681382,Nationwide,217.0
0.9219104512133969,0.9176669706336953,0.9259441455208262,Nationwide,218.0
0.9218450257325066,0.9175998592361833,0.9258804186546913,Nationwide,219.0
0.9215832309080165,0.917331325013843,0.9256254139611139,Nationwide,220.0
0.9211903991812862,0.9169284049464446,0.9252427468971952,Nationwide,221.0
0.9208630161408483,0.9165926398692327,0.9249238099954472,Nationwide,222.0
0.9204700726733248,0.9161896644550732,0.9245409758310851,Nationwide,223.0
0.9202080171366215,0.9159209344980073,0.9242856464267206,Nationwide,224.0
0.9198149058441464,0.91551783813663,0.9239025982945296,Nationwide,225.0
0.9196183221925459,0.9153162729657137,0.9237110353980802,Nationwide,226.0
0.9194872477452559,0.9151818810960394,0.9235833045771179,Nationwide,227.0
0.9192250053929564,0.9149130097301363,0.9233277436228144,Nationwide,228.0
0.9190938655105982,0.9147785598363797,0.9231999400103038,Nationwide,229.0
0.9188315295992215,0.9145096117995851,0.9229442688211774,Nationwide,230.0
0.9187659222068894,0.9144423523541785,0.9228803266153561,Nationwide,231.0
0.9187002866930875,0.9143750641171338,0.9228163569001738,Nationwide,232.0
0.9183063328823265,0.9139712053261014,0.9224323865482394,Nationwide,233.0
0.9179779441207457,0.9136345823146529,0.9221122977177741,Nationwide,234.0
0.9178465886161136,0.9134999394961246,0.9219842559361818,Nationwide,235.0
0.9175181058344172,0.9131632490428363,0.9216640469318637,Nationwide,236.0
0.9173209597008029,0.9129611860067253,0.921471857442686,Nationwide,237.0
0.9171894912723247,0.912826442047608,0.9213436910337509,Nationwide,238.0
0.916992203793024,0.9126242432835743,0.9211513544877191,Nationwide,239.0
0.9167948030602898,0.9124219330333828,0.9209589027892626,Nationwide,240.0
0.9166631364219069,0.9122869941823457,0.9208305346268291,Nationwide,241.0
0.9162679378289258,0.9118819894107375,0.920445220935897,Nationwide,242.0
0.9160703101192784,0.9116794691187523,0.9202525253567371,Nationwide,243.0
0.9157408121298821,0.9113418280632868,0.9199312364172868,Nationwide,244.0
0.9155430136968495,0.9111391489208838,0.9197383582502824,Nationwide,245.0
0.9154770713881707,0.9110715809566732,0.9196740547960773,Nationwide,246.0
0.9152131881075224,0.9108011975827905,0.9194167242950179,Nationwide,247.0
0.9148173061142523,0.9103955887912988,0.919030648556559,Nationwide,248.0
0.9145532514725687,0.9101250598349302,0.9187731212325971,Nationwide,249.0
0.9144211001465845,0.9099896697628871,0.9186442349434799,Nationwide,250.0
0.9142227871775653,0.909786500508528,0.9184508176156778,Nationwide,251.0
0.9139582933869758,0.9095155397175634,0.9181928433710577,Nationwide,252.0
0.9136937230313843,0.9092445121215994,0.9179347829108153,Nationwide,253.0
0.913495165902149,0.9090411140911171,0.9177411060400106,Nationwide,254.0
0.9132965224186955,0.9088376327899582,0.9175473396814801,Nationwide,255.0
0.9130315491765352,0.9085662149535365,0.9172888634159937,Nationwide,256.0
0.9128327182642588,0.9083625541568059,0.9170949016176152,Nationwide,257.0
0.9127000872844885,0.9082267033579796,0.9169655165082505,Nationwide,258.0
0.9125010395771725,0.9080228268636817,0.9167713365506192,Nationwide,259.0
0.9125010395771725,0.9080228268636817,0.9167713365506192,Nationwide,260.0
0.9123682542105277,0.9078868218695069,0.9166417966610344,Nationwide,261.0
0.912235410842122,0.9077507591565256,0.9165121984165123,Nationwide,262.0
0.9119031572688262,0.9074104643974933,0.9161880504510853,Nationwide,263.0
0.9117037179255434,0.9072062059212462,0.9159934689082048,Nationwide,264.0
0.9114376435879025,0.9069337096401979,0.9157338679513116,Nationwide,265.0
0.9111714721215705,0.9066611246678602,0.9154741614979285,Nationwide,266.0
0.9109717122256069,0.9064565564826609,0.9152792483957455,Nationwide,267.0
0.9109050963782781,0.9063883379931017,0.9152142479910981,Nationwide,268.0
0.9107717866905304,0.9062518213427505,0.9150841707289727,Nationwide,269.0
0.9105051087645547,0.9059787365715871,0.9148239506666022,Nationwide,270.0
0.9102382940806686,0.9057055212660481,0.9145635875976436,Nationwide,271.0
0.9101047791127057,0.905568805256561,0.9144332990168221,Nationwide,272.0
0.9099043155049713,0.9053635361055781,0.9142376786410926,Nationwide,273.0
0.9098374893948432,0.9052951095874717,0.9141724655302832,Nationwide,274.0
0.9094365032822842,0.9048845372866576,0.9137811415058438,Nationwide,275.0
0.9091691595611749,0.9046108186519841,0.9135202236517272,Nationwide,276.0
0.9088349799097902,0.9042686893176604,0.91319405782349,Nationwide,277.0
0.9087681341478075,0.9042002556081181,0.9131288128720978,Nationwide,278.0
0.908433905337898,0.903858099611627,0.9128025758591061,Nationwide,279.0
0.908032830766004,0.9034475399093815,0.9124110645937665,Nationwide,280.0
0.9079659751607336,0.9033791058248906,0.9123458005406511,Nationwide,282.0
0.907765408344927,0.9031738085339627,0.912150003534281,Nationwide,284.0
0.9075647972049613,0.9029684719743195,0.9119541572126597,Nationwide,285.0
0.9073641860649966,0.9027631428229069,0.9117583036547684,Nationwide,286.0
0.9070297848760583,0.902420892053674,0.911431818257034,Nationwide,287.0
0.9068291441626962,0.9022155513989172,0.9112359174379071,Nationwide,288.0
0.9066285034493334,0.9020102180706883,0.9110400094606508,Nationwide,289.0
0.9062941022603951,0.9016680120751741,0.9107134803183422,Nationwide,290.0
0.9058928208336682,0.9012573915094189,0.9103216193253646,Nationwide,291.0
0.9056921653063129,0.9010520764702316,0.9101256641677491,Nationwide,292.0
0.9052907949693727,0.9006414055598628,0.9097336764669735,Nationwide,293.0
0.9051569949701169,0.9005045112206865,0.9096029982821175,Nationwide,294.0
0.9049562949712329,0.9002991756647697,0.9094069751857231,Nationwide,295.0
0.9047555949723474,0.9000938472325732,0.909210945125201,Nationwide,296.0
0.9045548949734634,0.8998885259020564,0.9090149081216037,Nationwide,297.0
0.9042872949749492,0.8996147751372197,0.9087535146859617,Nationwide,298.0
0.9040196949764371,0.899341036907022,0.9084921089935788,Nationwide,299.0
0.9036182949786677,0.8989304529522081,0.9080999775805743,Nationwide,300.0
0.9034844949794112,0.8987935978459987,0.9079692610339959,Nationwide,301.0
0.9034175949797825,0.8987251714541048,0.9079039016249285,Nationwide,303.0
0.903016135524156,0.8983145667630089,0.9075116728122238,Nationwide,304.0
0.9027484958870711,0.8980408456904301,0.9072501718843557,Nationwide,305.0
0.9026146760685287,0.89790398975199,0.9071194169223809,Nationwide,306.0
0.9024139463407145,0.8976987115743269,0.9069232788734212,Nationwide,307.0
0.9020793967943587,0.8973565965072455,0.9065963672245748,Nationwide,308.0
0.901945557121244,0.8972197349131026,0.9064655784925251,Nationwide,309.0
0.9017447827151192,0.897014432533651,0.9062693756780583,Nationwide,310.0
0.9015439934070112,0.8968091212803736,0.9060731520455843,Nationwide,311.0
0.9013431891913886,0.8966038011302131,0.9058769076064905,Nationwide,312.0
0.9009415509340438,0.8961931497319144,0.9054843705395402,Nationwide,313.0
0.9008076715149296,0.8960562719152867,0.9053535189949805,Nationwide,314.0
0.900539892777857,0.8957825043031302,0.9050917882322481,Nationwide,315.0
0.90040599345546,0.8956456144929574,0.9049609090194927,Nationwide,316.0
0.9000712451494692,0.8953034029307845,0.9046336982977364,Nationwide,317.0
0.899937325904542,0.8951665025367536,0.9045027899979691,Nationwide,318.0
0.8998033966946439,0.895029594617085,0.904371869333908,Nationwide,319.0
0.8995355183389749,0.8947557666492715,0.9041100004038812,Nationwide,320.0
0.8994015791611395,0.8946188570665667,0.9039790616298266,Nationwide,321.0
0.8992006703943882,0.8944134981780516,0.9037826480977317,Nationwide,322.0
0.8991336908286229,0.8943450361914517,0.9037171659990992,Nationwide,323.0
0.8987987680502454,0.8940027109688975,0.9033897210696797,Nationwide,324.0
0.8987987680502454,0.8940027109688975,0.9033897210696797,Nationwide,325.0
0.8982627318086772,0.893454860455363,0.9028656201856736,Nationwide,326.0
0.8979276341694138,0.893112398577942,0.9025379627880021,Nationwide,327.0
0.8975924614802889,0.8927698758343012,0.9022102163673158,Nationwide,328.0
0.8973913278244462,0.8925643392291167,0.9020135315023831,Nationwide,329.0
0.8971231095392117,0.8922902583268075,0.9017512370769211,Nationwide,330.0
0.8967876862573977,0.8919475152410222,0.9014232101628188,Nationwide,331.0
0.8967205915629296,0.8918789582146192,0.9013575931357396,Nationwide,332.0
0.8964521324381457,0.8916046528268905,0.9010950415920087,Nationwide,333.0
0.8961164328678802,0.8912616550656073,0.9007667169242523,Nationwide,334.0
0.8959149678425059,0.891055817336214,0.9005696707096665,Nationwide,335.0
0.8957806376876459,0.8909185745624356,0.9004382839420754,Nationwide,336.0
0.8956462571539385,0.8907812817082843,0.9003068464496492,Nationwide,337.0
0.8953774154138345,0.8905066197386498,0.9000438863867786,Nationwide,338.0
0.8950412875455955,0.8901632285957277,0.8997150987722928,Nationwide,339.0
0.8949740367162676,0.8900945259534658,0.8996493151426201,Nationwide,340.0
0.8947722235690837,0.8898883585437105,0.8994519023792061,Nationwide,341.0
0.8946376308760073,0.8897508639856271,0.8993202422662558,Nationwide,342.0
0.8945029368635292,0.88961326586271,0.8991884829273245,Nationwide,343.0
0.8939638767132542,0.8890626030916853,0.898661147650873,Nationwide,344.0
0.8938291015170061,0.8889249337036362,0.8985292973357621,Nationwide,345.0
0.8936942246343275,0.8887871603661529,0.8983973474461084,Nationwide,346.0
0.8936267250705332,0.8887182105866088,0.8983313132632207,Nationwide,347.0
0.8936267250705332,0.8887182105866088,0.8983313132632207,Nationwide,348.0
0.8935591642687593,0.8886491972270965,0.8982652200728248,Nationwide,349.0
0.8935591642687593,0.8886491972270965,0.8982652200728248,Nationwide,350.0
0.8935591642687593,0.8886491972270965,0.8982652200728248,Nationwide,351.0
0.8934237149487236,0.8885108286067946,0.8981327195276927,Nationwide,352.0
0.8930847833421431,0.8881645957609375,0.897801162484913,Nationwide,353.0
0.8928811925860612,0.8879566212045098,0.8976019992352807,Nationwide,354.0
0.8926092214643486,0.8876787892184809,0.8973359464095213,Nationwide,355.0
0.8922688167578192,0.8873310524768585,0.8970029449875006,Nationwide,356.0
0.8920640583664577,0.8871218777434565,0.8968026448214286,Nationwide,357.0
0.891927238725603,0.8869821018018127,0.8966688088377772,Nationwide,358.0
0.891652778462897,0.886701696614511,0.8964003467176741,Nationwide,359.0
0.8915151139919286,0.8865610423125618,0.8962656978893706,Nationwide,360.0
0.8913768302764037,0.8864197406138143,0.8961304567423636,Nationwide,361.0
0.8911682234825181,0.8862065528716292,0.8959264654209679,Nationwide,362.0
0.8908184439772646,0.8858490472271633,0.8955844655377618,Nationwide,363.0
0.8907479008632342,0.8857769312369878,0.8955155047920621,Nationwide,364.0
0.8905340700476306,0.8855582731582277,0.8953065250098711,Nationwide,365.0
0.890245193534762,0.8852627755304522,0.8950242932133811,Nationwide,366.0
0.8897332220958261,0.8847389115526515,0.8945242420802165,Nationwide,367.0
0.8894395807684018,0.8844384370503774,0.8942374480775003,Nationwide,368.0
0.8890715266507296,0.8840618090634169,0.8938779840298245,Nationwide,369.0
0.8887024028748219,0.8836840778594939,0.8935174823470639,Nationwide,370.0
0.888110132029853,0.8830779950364596,0.8929390450785835,Nationwide,371.0
0.8878134277345109,0.8827743771548213,0.8926492647934565,Nationwide,372.0
0.8875162268213845,0.8824702513637802,0.8923589986624951,Nationwide,373.0
0.887292783662566,0.8822415955948693,0.8921407746968938,Nationwide,374.0
0.886845108191495,0.8817834786438109,0.8917035531328685,Nationwide,375.0
0.8864713220041095,0.8814009790159077,0.8913384901856939,Nationwide,376.0
0.886321580226745,0.8812477464599667,0.8911922428660147,Nationwide,377.0
0.8857214471212166,0.8806336266147626,0.8906061101696934,Nationwide,378.0
0.8854211262100957,0.8803263219489554,0.8903127802631885,Nationwide,379.0
0.8848947165036696,0.8797876826125585,0.8897986125184347,Nationwide,380.0
0.8846688820375268,0.8795566090801813,0.8895780224995415,Nationwide,381.0
0.8843674616347885,0.8792482003750726,0.8892835974498982,Nationwide,382.0
